,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Network Segment,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Source Network,Destination Network,Source IP Continent,Source IP Country,Destination IP Continent,Destination IP Country
498,2022-07-11 13:00:49,2.20.70.198,167.178.2.214,45987,55571,UDP,168,Control,HTTP,Earum iure unde nesciunt tempore recusandae. Accusamus necessitatibus ipsam voluptatem voluptates eveniet. Ut veniam dolore reprehenderit aliquid nesciunt quas.,IoC Detected,17.07,,Intrusion,Known Pattern A,Blocked,High,Opera/8.45.(X11; Linux i686; de-LU) Presto/2.9.186 Version/11.00,Segment A,182.158.155.32,,Alert Data,Server,2.20.64.0/18,,Europe,-,,
499,2022-07-11 14:44:13,57.41.204.190,152.96.26.207,60290,18398,TCP,88,Control,FTP,"Aliquam veritatis iste est. Molestiae voluptatum omnis deserunt.
Necessitatibus adipisci repellat. Qui velit aspernatur magni. Odit id tempora.",IoC Detected,39.76,,Malware,Known Pattern B,Blocked,High,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3 rv:4.0; et-EE) AppleWebKit/531.25.2 (KHTML, like Gecko) Version/5.0.1 Safari/531.25.2",Segment C,198.97.242.145,,Alert Data,Firewall,57.32.0.0/12,152.96.0.0/16,Europe,-,Europe,Switzerland
500,2022-07-12 02:48:53,212.113.81.55,207.23.140.86,62601,53632,TCP,667,Control,DNS,Odio ullam iste consequatur. Sint nisi animi reprehenderit. Veritatis commodi ad amet optio placeat nam. Neque corporis occaecati.,,20.88,,Intrusion,Known Pattern B,Logged,High,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.5.20) Gecko/4324-08-15 22:51:51 Firefox/4.0,Segment A,,,Alert Data,Firewall,212.113.64.0/19,,Europe,Belgium,,
501,2022-07-12 07:25:37,6.160.47.12,118.199.189.154,48631,59460,TCP,230,Control,FTP,Ipsa assumenda quod quasi modi in soluta. Ducimus adipisci eveniet dignissimos. Rem reiciendis nostrum magnam suscipit voluptatem.,IoC Detected,33.01,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/41.0.879.0 Mobile/59P252 Safari/535.2",Segment C,63.254.162.29,Log Data,,Firewall,,118.196.0.0/14,,,Asia,China
502,2022-07-12 14:36:35,153.157.140.243,175.189.111.126,54505,46043,TCP,362,Data,DNS,Officiis veniam iste corporis ea quae. Ipsum ut libero voluptatibus odit porro. Praesentium debitis veritatis illo.,IoC Detected,64.01,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0; rv:1.9.6.20) Gecko/3743-10-18 08:11:44 Firefox/3.8,Segment B,22.65.163.51,Log Data,Alert Data,Server,153.144.0.0/12,175.188.0.0/14,Asia,Japan,Asia,China
503,2022-07-12 17:18:36,42.252.176.98,101.70.74.113,49780,48964,TCP,1072,Control,DNS,Aspernatur ipsa repudiandae culpa. Voluptatibus voluptatibus aut id molestias dolorem illo. Accusantium earum odit repellendus est natus.,,72.24,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Opera/9.91.(X11; Linux x86_64; ps-AF) Presto/2.9.178 Version/10.00,Segment A,88.211.124.60,,Alert Data,Server,42.248.0.0/13,101.64.0.0/13,Asia,China,Asia,China
504,2022-07-13 07:46:19,101.112.78.243,115.13.216.210,42595,10881,ICMP,1447,Control,DNS,Ea voluptatem ad pariatur dolor deleniti fuga a. Quas eos consequatur labore unde dolores. Occaecati sit blanditiis id veniam.,,86.49,Alert Triggered,Malware,Known Pattern A,Logged,Low,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/42.0.842.0 Mobile/20I632 Safari/536.0",Segment B,,Log Data,,Server,101.112.0.0/13,115.0.0.0/12,Oceania,Australia,Asia,Republic of Korea
505,2022-07-13 17:50:03,98.214.66.94,175.61.241.125,10220,58291,ICMP,644,Control,DNS,"Voluptatibus quo laboriosam nisi sed. Incidunt esse nobis officia. Repellendus deleniti doloremque libero quidem. Odit qui quibusdam velit ducimus.
Reiciendis aut aliquam earum itaque.",,5.59,,Malware,Known Pattern B,Logged,Medium,Opera/9.21.(X11; Linux i686; af-ZA) Presto/2.9.169 Version/12.00,Segment B,161.41.155.110,Log Data,Alert Data,Firewall,,175.48.0.0/12,,,Asia,China
506,2022-07-14 00:46:31,57.244.51.91,179.185.252.161,44585,25189,TCP,1006,Data,FTP,Aliquid totam aspernatur omnis. Praesentium provident totam quo at cupiditate ipsa. Inventore cupiditate voluptates mollitia unde velit quasi. Quae nulla ut.,,59.5,,Malware,Known Pattern A,Blocked,High,Opera/9.77.(X11; Linux x86_64; ber-MA) Presto/2.9.165 Version/10.00,Segment B,167.66.151.9,,,Firewall,57.240.0.0/13,179.128.0.0/9,Europe,-,South America,Brazil
507,2022-07-14 10:29:01,60.156.248.86,41.149.167.20,17247,37231,TCP,392,Control,DNS,Occaecati cupiditate fugiat cupiditate enim. Perspiciatis aperiam quaerat natus esse quo voluptates. Dolore laborum veniam cumque soluta mollitia quaerat.,IoC Detected,57.4,,Malware,Known Pattern B,Logged,Low,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/33.0.857.0 Safari/535.2",Segment B,88.184.78.31,Log Data,,Firewall,60.128.0.0/11,41.144.0.0/13,Asia,Japan,Africa,South Africa
508,2022-07-14 17:29:53,213.69.93.6,143.155.175.176,60246,64240,ICMP,1009,Control,DNS,Animi possimus nisi perferendis voluptas. Quibusdam libero sapiente omnis iste. Quod vero quidem molestias veritatis aut.,IoC Detected,30.9,,Malware,Known Pattern B,Ignored,High,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),Segment C,170.32.176.236,Log Data,Alert Data,Server,213.69.0.0/16,,Europe,Germany,,
509,2022-07-15 07:46:39,86.36.252.180,186.162.217.36,23196,55384,TCP,1324,Control,DNS,Beatae quaerat quae velit quo voluptas. Maxime tempore fugiat aspernatur excepturi.,,71.07,,Malware,Known Pattern A,Blocked,Low,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; crh-UA) AppleWebKit/531.38.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.38.5",Segment A,140.166.178.121,Log Data,,Server,86.36.0.0/15,186.160.0.0/14,Asia,Qatar,South America,Peru
510,2022-07-15 08:54:19,196.215.66.217,161.9.251.173,33333,43351,TCP,878,Data,DNS,"Enim iure nam deleniti necessitatibus rerum. Molestiae laborum voluptatibus placeat totam. Quibusdam dolorem saepe.
Laborum dolorem quibusdam sint.",IoC Detected,49.48,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Opera/8.81.(X11; Linux x86_64; he-IL) Presto/2.9.184 Version/11.00,Segment A,,Log Data,Alert Data,Server,196.208.0.0/13,161.9.0.0/16,Africa,South Africa,Asia,Turkey
511,2022-07-15 18:21:34,115.65.30.66,19.44.39.251,59600,4746,TCP,370,Control,HTTP,"Molestias rem vel. Fugit beatae ab fugit aliquam.
Impedit suscipit nihil ipsum velit voluptatum consectetur omnis.
Voluptatum amet non quae eaque possimus. Nam nemo odio aspernatur.",,97.6,,Intrusion,Known Pattern A,Logged,Medium,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9 rv:5.0; sc-IT) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/4.0.5 Safari/534.18.3",Segment A,,,Alert Data,Server,115.65.0.0/16,,Asia,Japan,,
512,2022-07-16 07:09:16,81.87.211.89,148.137.234.231,26300,3000,UDP,267,Data,HTTP,Cum quaerat eius omnis atque. Nobis voluptas possimus. Quibusdam aspernatur excepturi ipsam laborum. Modi quibusdam ea voluptates.,,89.28,,Intrusion,Known Pattern B,Logged,Medium,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),Segment A,186.247.222.126,Log Data,Alert Data,Firewall,81.86.0.0/15,,Europe,United Kingdom,,
513,2022-07-16 22:34:49,207.50.247.199,180.231.11.142,57538,10093,ICMP,1440,Data,FTP,Assumenda molestiae reiciendis magni alias enim. Quaerat totam ab autem sunt.,IoC Detected,33.21,,Malware,Known Pattern A,Blocked,Low,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:3.0; ku-TR) AppleWebKit/532.41.1 (KHTML, like Gecko) Version/4.0 Safari/532.41.1",Segment C,,Log Data,,Server,,180.224.0.0/13,,,Asia,Republic of Korea
514,2022-07-16 23:02:40,160.90.80.191,223.200.204.218,64795,39370,UDP,961,Data,HTTP,Fugit porro quam occaecati doloremque. Unde ea atque assumenda. Et eveniet recusandae eius velit praesentium optio ducimus.,,32.03,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Mozilla/5.0 (Windows NT 6.0; af-ZA; rv:1.9.2.20) Gecko/9875-06-12 16:15:36 Firefox/3.6.7,Segment C,24.245.140.18,,Alert Data,Server,,223.200.0.0/16,,,Asia,Taiwan
515,2022-07-17 07:53:29,188.14.60.71,126.29.189.51,56916,8627,ICMP,1233,Control,DNS,Id officia consequuntur necessitatibus labore blanditiis. Consequuntur quam quae labore beatae.,IoC Detected,67.53,,Intrusion,Known Pattern A,Ignored,Medium,Mozilla/5.0 (Windows CE; cmn-TW; rv:1.9.2.20) Gecko/7585-02-22 01:14:46 Firefox/11.0,Segment A,76.119.111.145,Log Data,Alert Data,Firewall,188.8.0.0/13,126.0.0.0/8,Europe,Italy,Asia,Japan
516,2022-07-17 14:52:10,85.46.247.25,26.245.133.37,58638,61813,TCP,1155,Control,HTTP,Ullam nostrum recusandae quibusdam saepe officia. Repellendus natus occaecati deserunt omnis iure explicabo.,,35.04,,Intrusion,Known Pattern A,Blocked,High,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.841.0 Safari/533.1",Segment A,,Log Data,,Server,85.40.0.0/13,,Europe,Italy,,
517,2022-07-18 03:37:42,81.24.10.159,88.79.156.1,31637,56258,TCP,276,Data,FTP,Quae sapiente nam quia tempora. Veritatis eveniet doloribus.,,31.96,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),Segment B,166.200.150.84,,,Firewall,81.24.0.0/20,88.79.128.0/18,Europe,Netherlands,Europe,Germany
518,2022-07-18 04:42:12,10.178.115.47,106.120.216.248,7958,65195,TCP,189,Control,HTTP,Doloremque vitae animi sed accusantium. Itaque recusandae eos ducimus nihil architecto. Deleniti magni non illo maiores. Laudantium vero accusantium rem vel ducimus.,IoC Detected,5.08,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Opera/8.96.(X11; Linux i686; sr-RS) Presto/2.9.183 Version/11.00,Segment A,72.130.172.171,Log Data,,Server,,106.112.0.0/12,,,Asia,China
519,2022-07-18 06:55:50,63.125.189.99,105.226.247.205,12179,49072,UDP,1120,Control,DNS,"Minus labore laudantium praesentium. Distinctio iusto repellendus mollitia accusantium labore.
Laboriosam numquam natus ducimus nihil fuga provident. Ex excepturi voluptatibus magnam repellat.",,5.26,,DDoS,Known Pattern B,Ignored,High,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),Segment A,,Log Data,,Firewall,,105.224.0.0/14,,,Africa,South Africa
520,2022-07-18 08:43:58,203.186.100.104,144.118.21.255,23451,46654,ICMP,1486,Control,DNS,Consequuntur alias doloribus rerum repellendus fugit culpa placeat. Atque dolore fuga aliquam. Officiis fugit exercitationem odio nemo praesentium maxime ex.,IoC Detected,9.12,,Intrusion,Known Pattern A,Ignored,High,Mozilla/5.0 (Windows CE; gez-ER; rv:1.9.0.20) Gecko/3979-04-19 18:31:52 Firefox/3.6.6,Segment A,,Log Data,Alert Data,Server,203.186.0.0/16,,Asia,Hong Kong,,
521,2022-07-18 12:32:35,77.34.105.52,197.75.5.92,40131,24373,UDP,1036,Data,FTP,Saepe assumenda asperiores corporis. Nemo iure hic. Nihil consectetur voluptates magni minima.,IoC Detected,92.11,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/35.0.826.0 Safari/535.1",Segment C,,Log Data,Alert Data,Server,77.34.0.0/15,197.64.0.0/11,Europe,Russia,Africa,South Africa
522,2022-07-18 18:36:32,137.17.117.16,184.43.81.239,32098,16836,ICMP,1463,Data,HTTP,Dignissimos iure vel voluptates ex occaecati. Mollitia ipsam cum illo necessitatibus temporibus assumenda. Odit totam distinctio nihil.,,46.96,,Malware,Known Pattern A,Ignored,Medium,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/56.0.825.0 Safari/531.1",Segment C,,Log Data,Alert Data,Server,137.17.0.0/16,,Europe,Netherlands,,
523,2022-07-18 20:00:28,116.89.249.123,93.223.67.207,8838,42307,UDP,466,Control,HTTP,Ad architecto dolorum eligendi excepturi. Impedit dolorem voluptatum quo voluptate doloremque voluptatem cupiditate. Modi illo vitae.,,26.53,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),Segment C,,Log Data,Alert Data,Firewall,116.89.240.0/20,93.192.0.0/10,Asia,Japan,Europe,Germany
524,2022-07-19 02:02:47,118.29.13.41,133.183.33.143,2916,31688,TCP,157,Control,DNS,"Quae eligendi at quis deleniti. Modi voluptas quos dolor.
Reiciendis eveniet sed iste ipsam eaque pariatur vel. Occaecati corporis earum nam accusantium quae. Tempora eaque sunt eos.",IoC Detected,50.97,,Intrusion,Known Pattern A,Blocked,High,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/48.0.889.0 Safari/535.2",Segment B,183.51.17.242,Log Data,,Firewall,118.28.0.0/14,133.0.0.0/8,Asia,China,Asia,Japan
525,2022-07-19 18:46:54,81.41.60.227,177.112.190.201,32329,16688,UDP,1332,Data,FTP,"Impedit aliquid aut ex. Adipisci iusto pariatur.
Doloremque blanditiis voluptas repellat ratione. In id eveniet quo recusandae corporis sed.",,21.89,,DDoS,Known Pattern B,Blocked,High,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment B,205.41.235.30,,,Firewall,81.32.0.0/12,177.96.0.0/11,Europe,Spain,South America,Brazil
526,2022-07-20 12:50:49,145.112.86.157,25.201.180.95,37726,7500,TCP,1374,Data,HTTP,Consequatur dolore iste iste in totam dignissimos. Ex illum aut quisquam laudantium.,IoC Detected,44.04,,Intrusion,Known Pattern A,Ignored,Low,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.891.0 Safari/531.1",Segment A,,Log Data,Alert Data,Server,145.96.0.0/11,25.0.0.0/8,Europe,Netherlands,Europe,United Kingdom
527,2022-07-20 13:28:50,177.21.83.200,196.218.124.169,35538,35006,ICMP,661,Data,HTTP,"Sequi maxime voluptate ea. Eius officiis eaque. Nesciunt aspernatur rerum qui aperiam earum.
Eius dolore molestias. Voluptas laboriosam vero suscipit assumenda inventore.",,24.91,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; xh-ZA) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.25.1",Segment B,29.161.99.247,,,Server,177.0.0.0/10,196.218.0.0/17,South America,Brazil,Africa,Egypt
528,2022-07-20 16:44:27,163.122.64.141,144.63.157.219,55251,38823,UDP,962,Data,HTTP,Atque temporibus molestias natus quisquam modi. Odio fuga perferendis laudantium. Quibusdam officiis officia voluptatem non temporibus.,IoC Detected,87.19,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),Segment A,176.30.123.87,Log Data,Alert Data,Firewall,163.122.0.0/16,144.63.0.0/16,Asia,India,Europe,Sweden
529,2022-07-21 11:50:25,212.209.195.110,50.82.155.21,29602,45477,UDP,450,Control,DNS,"Excepturi pariatur ex enim.
Accusamus mollitia deserunt. Aspernatur officiis fugit repellendus. Repellat doloremque odio aliquam recusandae maiores voluptate.",,85.36,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1; rv:1.9.5.20) Gecko/9545-05-15 18:35:20 Firefox/3.8,Segment B,,Log Data,Alert Data,Firewall,212.209.0.0/16,,Europe,Sweden,,
530,2022-07-21 15:45:08,14.222.83.240,206.99.202.70,41682,65304,TCP,669,Data,HTTP,"Veritatis aliquid doloribus debitis. Accusamus quisquam excepturi excepturi neque ipsum.
Iusto excepturi quasi. Possimus aperiam laudantium consequuntur doloremque enim sapiente.",,45.07,,Malware,Known Pattern B,Logged,Low,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/21.0.816.0 Safari/533.2",Segment B,95.8.145.210,Log Data,Alert Data,Firewall,14.208.0.0/12,,Asia,China,,
531,2022-07-21 21:08:49,155.209.124.69,159.107.22.121,46534,39543,TCP,1000,Control,HTTP,Assumenda in tenetur nulla quas. Asperiores quaerat perferendis et. Veniam officia eum velit quos dicta amet.,IoC Detected,13.34,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment A,82.230.237.78,Log Data,,Server,155.209.0.0/16,159.107.0.0/16,Europe,Norway,Europe,Sweden
532,2022-07-22 06:25:51,175.194.64.223,132.22.114.26,34334,5970,ICMP,1357,Control,HTTP,"Odit quos aspernatur voluptate. Fugit aliquam aliquam dolor magnam.
Aspernatur veritatis itaque nesciunt. Nostrum adipisci ut soluta soluta eos.",,20.59,,DDoS,Known Pattern A,Ignored,Low,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),Segment C,112.140.234.37,,Alert Data,Firewall,175.192.0.0/10,,Asia,Republic of Korea,,
533,2022-07-23 05:52:48,121.65.34.40,216.169.194.28,54063,16508,ICMP,107,Control,HTTP,"Non eaque alias.
Quam unde ab porro corporis. Soluta inventore ipsam officia excepturi reprehenderit corrupti.
Maxime rem porro modi labore sit. Nostrum placeat placeat dignissimos pariatur.",IoC Detected,25.49,,Malware,Known Pattern A,Logged,Low,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/16.5x8957.0 Mobile/27C647 Safari/535.2",Segment A,181.221.201.53,,Alert Data,Server,121.64.0.0/14,,Asia,Republic of Korea,,
534,2022-07-23 13:50:49,206.221.72.98,94.30.10.6,40020,21433,UDP,798,Data,HTTP,Veritatis nesciunt natus possimus possimus quae. A explicabo recusandae.,,51.63,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Opera/8.24.(X11; Linux x86_64; se-NO) Presto/2.9.160 Version/12.00,Segment A,59.249.224.54,Log Data,,Server,,94.30.0.0/17,,,Europe,United Kingdom
535,2022-07-23 20:52:50,138.129.63.218,150.44.224.92,35204,7669,UDP,878,Control,DNS,"Rem labore nesciunt quo occaecati omnis at ex. Doloremque doloremque dolorem natus nobis aperiam aliquam.
Velit voluptate officia vitae impedit ipsa quaerat. Quas illum soluta molestias.",IoC Detected,84.48,,Intrusion,Known Pattern A,Blocked,Low,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),Segment C,,Log Data,,Server,,150.32.0.0/11,,,Asia,Japan
536,2022-07-24 00:21:56,195.108.75.243,138.235.167.184,38178,56961,ICMP,959,Control,HTTP,"Sit nulla harum quas maiores consequatur. Nisi iusto illum fugit labore temporibus. Adipisci vitae provident odio.
Ad repellendus magnam autem esse. Repellat eveniet molestiae quae ullam.",IoC Detected,7.7,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Opera/9.87.(X11; Linux x86_64; mni-IN) Presto/2.9.168 Version/10.00,Segment C,162.146.138.14,,,Firewall,195.108.64.0/18,138.235.0.0/16,Europe,Netherlands,Oceania,New Zealand
537,2022-07-24 04:05:28,87.222.236.212,190.234.165.110,65418,22535,UDP,968,Control,DNS,"Saepe minima nulla. Iure repellat illo atque quo magnam error.
Placeat quas tempora. Quibusdam commodi accusamus similique nobis repellendus aliquid.",,91.9,,Intrusion,Known Pattern B,Logged,Medium,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.7.7 (KHTML, like Gecko) Version/5.0 Safari/535.7.7",Segment C,,Log Data,Alert Data,Server,87.216.0.0/13,190.232.0.0/13,Europe,Spain,South America,Peru
538,2022-07-24 19:28:52,133.50.190.40,9.60.116.230,61212,3706,UDP,1347,Control,DNS,Assumenda tempore dolor. Amet ullam pariatur vel ipsam.,,89.2,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Mozilla/5.0 (Android 2.3.2; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,Segment C,,Log Data,,Server,133.0.0.0/8,,Asia,Japan,,
539,2022-07-24 21:01:56,16.5.126.235,123.93.75.207,12609,49685,UDP,133,Data,DNS,Eaque minus sed debitis. Numquam consequuntur voluptate exercitationem dicta eum mollitia. Dolorem culpa doloribus velit fugiat.,IoC Detected,8.78,,Malware,Known Pattern B,Logged,High,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5158-08-04 12:46:50 Firefox/3.8,Segment A,,Log Data,Alert Data,Firewall,,123.64.0.0/11,,,Asia,China
540,2022-07-25 06:30:35,79.125.23.171,199.234.209.139,13596,25402,TCP,313,Data,FTP,"Unde ab quidem fugit eos. Suscipit quis cumque iure fuga delectus.
Voluptatem minima voluptate maiores earum maxime.
Tempora temporibus incidunt. Excepturi nostrum ab quod.",,67.45,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/26.0.839.0 Safari/534.2",Segment A,58.37.14.193,,,Firewall,79.125.0.0/17,,Europe,Ireland,,
541,2022-07-25 09:22:18,139.11.125.0,59.144.35.241,10101,59642,TCP,412,Control,FTP,Corrupti repellendus asperiores ab excepturi dolor perspiciatis. Minus excepturi eius minus pariatur eos suscipit. Distinctio necessitatibus ea rem aspernatur dolor.,,90.81,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),Segment A,,,,Server,139.11.0.0/16,59.144.0.0/15,Europe,Germany,Asia,India
542,2022-07-25 09:22:52,219.229.65.154,97.182.232.134,58062,55833,UDP,425,Control,HTTP,"Repellendus provident odio. Laudantium similique dolor sequi consectetur nesciunt reiciendis.
Ea dolorum nemo nihil ex. Soluta nobis asperiores alias similique veniam.",IoC Detected,74.24,,Malware,Known Pattern A,Blocked,High,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/30.0.848.0 Safari/532.0",Segment C,,Log Data,,Server,219.224.0.0/12,,Asia,China,,
543,2022-07-25 15:09:40,220.135.91.20,20.66.31.241,36784,27570,TCP,111,Control,DNS,Consequuntur fugiat eius pariatur similique debitis aliquam. Placeat omnis quis mollitia reprehenderit placeat. Libero alias adipisci. Ipsum ex blanditiis vel perferendis.,IoC Detected,65.13,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Opera/9.45.(X11; Linux x86_64; the-NP) Presto/2.9.186 Version/11.00,Segment A,34.181.2.43,,,Server,220.128.0.0/12,,Asia,Taiwan,,
